district,precinct
4,0900909_169
4,0900909_177
4,0900909_164
4,0900909_171
4,0900909_178
4,0900909_170
4,0900909_175
4,0900909_176
5,0900303_009
5,0900303_043
5,0900303_158
5,0900303_159
5,0900303_004
5,0900303_005
5,0900303_006
5,0900303_007
5,0900303_008
5,0900707_020
5,0900909_059
5,0900303_097
5,0900303_098
5,0900303_119
5,0900303_127
5,0900707_003
5,0900303_139
5,0900303_143
5,0900909_060
5,0900909_066
5,0900303_114
5,0900303_012
5,0900303_151
5,0900303_011
5,0900303_065
5,0900303_067
5,0900303_068
5,0900303_014
5,0900303_015
5,0900303_016
5,0900303_017
5,0900303_019
5,0900303_047
5,0900303_048
5,0900303_022
5,0900303_125
5,0900303_021
5,0900303_020
5,0900909_192
5,0900303_145
5,0900303_124
5,0900303_029
5,0900303_032
5,0900303_030
5,0900303_031
5,0900303_080
5,0900303_082
5,0900303_083
5,0900303_084
5,0900303_050
5,0900303_165
5,0900303_093
5,0900303_044
5,0900303_045
5,0900303_046
5,0900303_113
5,0900303_126
5,0900303_157
5,0900303_109
5,0900303_110
5,0900303_117
5,0900303_155
5,0900303_156
5,0900303_052
5,0900303_056
5,0900303_092
5,0900303_161
5,0900303_051
5,0900303_053
5,0900303_096
5,0900303_054
5,0900303_175
5,0900303_128
5,0900707_010
5,0900707_033
5,0900303_059
5,0900303_060
5,0900303_070
5,0900303_061
5,0900303_069
5,0900303_062
5,0900303_063
5,0900303_071
5,0900303_152
5,0900303_153
5,0900303_072
5,0900303_074
5,0900303_064
5,0900303_066
5,0900303_073
5,0900303_075
5,0900303_081
5,0900303_154
5,0900303_076
5,0900303_077
5,0900303_118
5,0900303_163
5,0900303_078
5,0900303_079
5,0900303_164
5,0901111_002
5,0901111_003
5,0901111_005
5,0900303_101
5,0900303_105
5,0900303_099
5,0900303_104
5,0900303_107
5,0900303_120
5,0900303_100
5,0900303_111
5,0900303_102
5,0900303_103
5,0900303_106
5,0900303_112
5,0900303_108
5,0900303_123
5,0900303_115
5,0900303_116
5,0900303_121
5,0900303_122
5,0900303_160
5,0900303_146
5,0900303_147
5,0900303_129
5,0900303_162
5,0900303_140
5,0900303_141
5,0900303_142
5,0900909_018
5,0900909_022
5,0900303_149
5,0900909_019
5,0900303_144
5,0900303_148
5,0900909_191
5,0900707_001
5,0900707_004
5,0900707_009
5,0900707_012
5,0900707_013
5,0900707_015
5,0901111_026
5,0900707_002
5,0900707_034
5,0900707_035
5,0900909_052
5,0900707_017
5,0900707_019
5,0900707_011
5,0900707_005
5,0900707_006
5,0900707_007
5,0900707_008
5,0900707_016
5,0900707_025
5,0900707_027
5,0900909_037
5,0900909_053
5,0900909_131
5,0900909_150
5,0900909_158
5,0900707_014
5,0900707_026
5,0900707_031
5,0900707_032
5,0900707_023
5,0900909_061
5,0900909_063
5,0900707_018
5,0900707_024
5,0900707_028
5,0900707_029
5,0900707_030
5,0900707_022
5,0900707_021
5,0900909_038
5,0900909_017
5,0900909_021
5,0900909_023
5,0900909_154
5,0900909_155
5,0900909_156
5,0900909_143
5,0900909_172
5,0900909_065
5,0900909_034
5,0900909_035
5,0900909_036
5,0900909_054
5,0900909_055
5,0900909_056
5,0900909_057
5,0900909_064
5,0900909_058
5,0900909_062
5,0900909_157
5,0900909_137
5,0900909_153
5,0900909_151
5,0900909_152
